nātos tristes, Accusative, pl., m 
nātis tristibus, Ablative, pl., m 
numerus tristis, Nominative, sg., m 
numeri tristis, Genitive, sg., m 
numero tristi, Dative, sg., m 
numerum tristem, Accusative, sg., m 
numero tristi, Ablative, sg., m 
numeri tristes, Nominative, pl., m 
numerorum tristium, Genitive, pl., m 
numeris tristibus, Dative, pl., m 
numeros tristes, Accusative, pl., m 
numeris tristibus, Ablative, pl., m 
nūntius tristis, Nominative, sg., m 
nūntii tristis, Genitive, sg., m 
nūntio tristi, Dative, sg., m 
nūntium tristem, Accusative, sg., m 
nūntio tristi, Ablative, sg., m 
nūntii tristes, Nominative, pl., m 
nūntiorum tristium, Genitive, pl., m 
nūntiis tristibus, Dative, pl., m 
nūntios tristes, Accusative, pl., m 
nūntiis tristibus, Ablative, pl., m 
oculus tristis, Nominative, sg., m 
oculi tristis, Genitive, sg., m 
oculo tristi, Dative, sg., m 
oculum tristem, Accusative, sg., m 
oculo tristi, Ablative, sg., m 
oculi tristes, Nominative, pl., m 
oculorum tristium, Genitive, pl., m 
oculis tristibus, Dative, pl., m 
oculos tristes, Accusative, pl., m 
oculis tristibus, Ablative, pl., m 
pontus tristis, Nominative, sg., m 
ponti tristis, Genitive, sg., m 
ponto tristi, Dative, sg., m 
pontum tristem, Accusative, sg., m 
ponto tristi, Ablative, sg., m 
ponti tristes, Nominative, pl., m 
pontorum tristium, Genitive, pl., m 
pontis tristibus, Dative, pl., m 
pontos tristes, Accusative, pl., m 
pontis tristibus, Ablative, pl., m 
populus tristis, Nominative, sg., m 
populi tristis, Genitive, sg., m 
populo tristi, Dative, sg., m 
populum tristem, Accusative, sg., m 
populo tristi, Ablative, sg., m 
populi tristes, Nominative, pl., m 
populorum tristium, Genitive, pl., m 
populis tristibus, Dative, pl., m 
populos tristes, Accusative, pl., m 
populis tristibus, Ablative, pl., m 
reus tristis, Nominative, sg., m 
rei tristis, Genitive, sg., m 
reo tristi, Dative, sg., m 
reum tristem, Accusative, sg., m 
reo tristi, Ablative, sg., m 
rei tristes, Nominative, pl., m 
reorum tristium, Genitive, pl., m 
reis tristibus, Dative, pl., m 
reos tristes, Accusative, pl., m 
reis tristibus, Ablative, pl., m 
servus tristis, Nominative, sg., m 
servi tristis, Genitive, sg., m 
servo tristi, Dative, sg., m 
servum tristem, Accusative, sg., m 
servo tristi, Ablative, sg., m 
servi tristes, Nominative, pl., m 
servorum tristium, Genitive, pl., m 
servis tristibus, Dative, pl., m 
servos tristes, Accusative, pl., m 
servis tristibus, Ablative, pl., m 
somnus tristis, Nominative, sg., m 
somni tristis, Genitive, sg., m 
somno tristi, Dative, sg., m 
somnum tristem, Accusative, sg., m 
somno tristi, Ablative, sg., m 
somni tristes, Nominative, pl., m 
somnorum tristium, Genitive, pl., m 
somnis tristibus, Dative, pl., m 
somnos tristes, Accusative, pl., m 
somnis tristibus, Ablative, pl., m 
tribūnus tristis, Nominative, sg., m 
tribūni tristis, Genitive, sg., m 
tribūno tristi, Dative, sg., m 
tribūnum tristem, Accusative, sg., m 
tribūno tristi, Ablative, sg., m 
tribūni tristes, Nominative, pl., m 
tribūnorum tristium, Genitive, pl., m 
tribūnis tristibus, Dative, pl., m 
tribūnos tristes, Accusative, pl., m 
tribūnis tristibus, Ablative, pl., m 
ventus tristis, Nominative, sg., m 
venti tristis, Genitive, sg., m 
vento tristi, Dative, sg., m 
ventum tristem, Accusative, sg., m 
vento tristi, Ablative, sg., m 
venti tristes, Nominative, pl., m 
ventorum tristium, Genitive, pl., m 
ventis tristibus, Dative, pl., m 
ventos tristes, Accusative, pl., m 
ventis tristibus, Ablative, pl., m 
aevum triste, Nominative, sg., n 
aevi tristis, Genitive, sg., n 
aevo tristi, Dative, sg., n 
aevum triste, Accusative, sg., n 
aevo tristi, Ablative, sg., n 
aeva tristia, Nominative, pl., n 
aevorum tristium, Genitive, pl., n 
aevis tristibus, Dative, pl., n 
aeva tristia, Accusative, pl., n 
aevis tristibus, Ablative, pl., n 
argentum triste, Nominative, sg., n 
argenti tristis, Genitive, sg., n 
argento tristi, Dative, sg., n 
argentum triste, Accusative, sg., n 
argento tristi, Ablative, sg., n 
argenta tristia, Nominative, pl., n 
argentorum tristium, Genitive, pl., n 
argentis tristibus, Dative, pl., n 
argenta tristia, Accusative, pl., n 
argentis tristibus, Ablative, pl., n 
arvum triste, Nominative, sg., n 
arvi tristis, Genitive, sg., n 
arvo tristi, Dative, sg., n 
arvum triste, Accusative, sg., n 
arvo tristi, Ablative, sg., n 
arva tristia, Nominative, pl., n 
arvorum tristium, Genitive, pl., n 
arvis tristibus, Dative, pl., n 
arva tristia, Accusative, pl., n 
arvis tristibus, Ablative, pl., n 
astrum triste, Nominative, sg., n 
astri tristis, Genitive, sg., n 
astro tristi, Dative, sg., n 
astrum triste, Accusative, sg., n 
astro tristi, Ablative, sg., n 
astra tristia, Nominative, pl., n 
astrorum tristium, Genitive, pl., n 
astris tristibus, Dative, pl., n 
astra tristia, Accusative, pl., n 
astris tristibus, Ablative, pl., n 
aurum triste, Nominative, sg., n 
auri tristis, Genitive, sg., n 
auro tristi, Dative, sg., n 
aurum triste, Accusative, sg., n 
auro tristi, Ablative, sg., n 
aura tristia, Nominative, pl., n 
aurorum tristium, Genitive, pl., n 
auris tristibus, Dative, pl., n 
aura tristia, Accusative, pl., n 
auris tristibus, Ablative, pl., n 
auxilium triste, Nominative, sg., n 
auxilii tristis, Genitive, sg., n 
auxilio tristi, Dative, sg., n 
auxilium triste, Accusative, sg., n 
auxilio tristi, Ablative, sg., n 
auxilia tristia, Nominative, pl., n 
auxiliorum tristium, Genitive, pl., n 
auxiliis tristibus, Dative, pl., n 
auxilia tristia, Accusative, pl., n 
auxiliis tristibus, Ablative, pl., n 
bellum triste, Nominative, sg., n 
belli tristis, Genitive, sg., n 
bello tristi, Dative, sg., n 
bellum triste, Accusative, sg., n 
bello tristi, Ablative, sg., n 
bella tristia, Nominative, pl., n 
bellorum tristium, Genitive, pl., n 
bellis tristibus, Dative, pl., n 
bella tristia, Accusative, pl., n 
bellis tristibus, Ablative, pl., n 
beneficium triste, Nominative, sg., n 
beneficii tristis, Genitive, sg., n 
beneficio tristi, Dative, sg., n 
beneficium triste, Accusative, sg., n 
beneficio tristi, Ablative, sg., n 
beneficia tristia, Nominative, pl., n 
beneficiorum tristium, Genitive, pl., n 
beneficiis tristibus, Dative, pl., n 
beneficia tristia, Accusative, pl., n 
beneficiis tristibus, Ablative, pl., n 
caelum triste, Nominative, sg., n 
caeli tristis, Genitive, sg., n 
caelo tristi, Dative, sg., n 
caelum triste, Accusative, sg., n 
caelo tristi, Ablative, sg., n 
caela tristia, Nominative, pl., n 
caelorum tristium, Genitive, pl., n 
caelis tristibus, Dative, pl., n 
caela tristia, Accusative, pl., n 
caelis tristibus, Ablative, pl., n 
castrum triste, Nominative, sg., n 
castri tristis, Genitive, sg., n 
castro tristi, Dative, sg., n 
castrum triste, Accusative, sg., n 
castro tristi, Ablative, sg., n 
castra tristia, Nominative, pl., n 
castrorum tristium, Genitive, pl., n 
castris tristibus, Dative, pl., n 
castra tristia, Accusative, pl., n 
castris tristibus, Ablative, pl., n 
cōnsilium triste, Nominative, sg., n 
cōnsilii tristis, Genitive, sg., n 
cōnsilio tristi, Dative, sg., n 
cōnsilium triste, Accusative, sg., n 
cōnsilio tristi, Ablative, sg., n 
cōnsilia tristia, Nominative, pl., n 
cōnsiliorum tristium, Genitive, pl., n 
cōnsiliis tristibus, Dative, pl., n 
cōnsilia tristia, Accusative, pl., n 
cōnsiliis tristibus, Ablative, pl., n 
convīvium -iī n.um triste, Nominative, sg., n 
convīvium -iī n.i tristis, Genitive, sg., n 
convīvium -iī n.o tristi, Dative, sg., n 
convīvium -iī n.um triste, Accusative, sg., n 
convīvium -iī n.o tristi, Ablative, sg., n 
convīvium -iī n.a tristia, Nominative, pl., n 
convīvium -iī n.orum tristium, Genitive, pl., n 
convīvium -iī n.is tristibus, Dative, pl., n 
convīvium -iī n.a tristia, Accusative, pl., n 
convīvium -iī n.is tristibus, Ablative, pl., n 
damnum triste, Nominative, sg., n 
damni tristis, Genitive, sg., n 
damno tristi, Dative, sg., n 
damnum triste, Accusative, sg., n 
damno tristi, Ablative, sg., n 
damna tristia, Nominative, pl., n 
damnorum tristium, Genitive, pl., n 
damnis tristibus, Dative, pl., n 
damna tristia, Accusative, pl., n 
damnis tristibus, Ablative, pl., n 
dōnum triste, Nominative, sg., n 
dōni tristis, Genitive, sg., n 
dōno tristi, Dative, sg., n 
dōnum triste, Accusative, sg., n 
dōno tristi, Ablative, sg., n 
dōna tristia, Nominative, pl., n 
dōnorum tristium, Genitive, pl., n 
dōnis tristibus, Dative, pl., n 
dōna tristia, Accusative, pl., n 
dōnis tristibus, Ablative, pl., n 
exemplum triste, Nominative, sg., n 
exempli tristis, Genitive, sg., n 
exemplo tristi, Dative, sg., n 
exemplum triste, Accusative, sg., n 
exemplo tristi, Ablative, sg., n 
exempla tristia, Nominative, pl., n 
exemplorum tristium, Genitive, pl., n 
exemplis tristibus, Dative, pl., n 
exempla tristia, Accusative, pl., n 
exemplis tristibus, Ablative, pl., n 
exsilium triste, Nominative, sg., n 
exsilii tristis, Genitive, sg., n 
exsilio tristi, Dative, sg., n 
exsilium triste, Accusative, sg., n 
exsilio tristi, Ablative, sg., n 
exsilia tristia, Nominative, pl., n 
exsiliorum tristium, Genitive, pl., n 
exsiliis tristibus, Dative, pl., n 
exsilia tristia, Accusative, pl., n 
exsiliis tristibus, Ablative, pl., n 
factum triste, Nominative, sg., n 
facti tristis, Genitive, sg., n 
facto tristi, Dative, sg., n 
factum triste, Accusative, sg., n 
facto tristi, Ablative, sg., n 
facta tristia, Nominative, pl., n 
factorum tristium, Genitive, pl., n 
factis tristibus, Dative, pl., n 
facta tristia, Accusative, pl., n 
factis tristibus, Ablative, pl., n 
fātum triste, Nominative, sg., n 
fāti tristis, Genitive, sg., n 
fāto tristi, Dative, sg., n 
fātum triste, Accusative, sg., n 
fāto tristi, Ablative, sg., n 
fāta tristia, Nominative, pl., n 
fātorum tristium, Genitive, pl., n 
fātis tristibus, Dative, pl., n 
fāta tristia, Accusative, pl., n 
fātis tristibus, Ablative, pl., n 
ferrum triste, Nominative, sg., n 
ferri tristis, Genitive, sg., n 
ferro tristi, Dative, sg., n 
ferrum triste, Accusative, sg., n 
ferro tristi, Ablative, sg., n 
ferra tristia, Nominative, pl., n 
ferrorum tristium, Genitive, pl., n 
ferris tristibus, Dative, pl., n 
ferra tristia, Accusative, pl., n 
ferris tristibus, Ablative, pl., n 
forum triste, Nominative, sg., n 
fori tristis, Genitive, sg., n 
foro tristi, Dative, sg., n 
forum triste, Accusative, sg., n 
foro tristi, Ablative, sg., n 
fora tristia, Nominative, pl., n 
fororum tristium, Genitive, pl., n 
foris tristibus, Dative, pl., n 
fora tristia, Accusative, pl., n 
foris tristibus, Ablative, pl., n 
frūmentum triste, Nominative, sg., n 
frūmenti tristis, Genitive, sg., n 
frūmento tristi, Dative, sg., n 
frūmentum triste, Accusative, sg., n 
frūmento tristi, Ablative, sg., n 
frūmenta tristia, Nominative, pl., n 
frūmentorum tristium, Genitive, pl., n 
frūmentis tristibus, Dative, pl., n 
frūmenta tristia, Accusative, pl., n 
frūmentis tristibus, Ablative, pl., n 
gaudium triste, Nominative, sg., n 
gaudii tristis, Genitive, sg., n 
gaudio tristi, Dative, sg., n 
gaudium triste, Accusative, sg., n 
gaudio tristi, Ablative, sg., n 
gaudia tristia, Nominative, pl., n 
gaudiorum tristium, Genitive, pl., n 
gaudiis tristibus, Dative, pl., n 
gaudia tristia, Accusative, pl., n 
gaudiis tristibus, Ablative, pl., n 
imperium triste, Nominative, sg., n 
imperii tristis, Genitive, sg., n 
imperio tristi, Dative, sg., n 
imperium triste, Accusative, sg., n 
imperio tristi, Ablative, sg., n 
imperia tristia, Nominative, pl., n 
imperiorum tristium, Genitive, pl., n 
imperiis tristibus, Dative, pl., n 
imperia tristia, Accusative, pl., n 
imperiis tristibus, Ablative, pl., n 
ingenium triste, Nominative, sg., n 
ingenii tristis, Genitive, sg., n 
ingenio tristi, Dative, sg., n 
ingenium triste, Accusative, sg., n 
ingenio tristi, Ablative, sg., n 
ingenia tristia, Nominative, pl., n 
ingeniorum tristium, Genitive, pl., n 
ingeniis tristibus, Dative, pl., n 
ingenia tristia, Accusative, pl., n 
ingeniis tristibus, Ablative, pl., n 
initium triste, Nominative, sg., n 
initii tristis, Genitive, sg., n 
initio tristi, Dative, sg., n 
initium triste, Accusative, sg., n 
initio tristi, Ablative, sg., n 
initia tristia, Nominative, pl., n 
initiorum tristium, Genitive, pl., n 
initiis tristibus, Dative, pl., n 
initia tristia, Accusative, pl., n 
initiis tristibus, Ablative, pl., n 
iūdicium triste, Nominative, sg., n 
iūdicii tristis, Genitive, sg., n 
iūdicio tristi, Dative, sg., n 
iūdicium triste, Accusative, sg., n 
iūdicio tristi, Ablative, sg., n 
iūdicia tristia, Nominative, pl., n 
iūdiciorum tristium, Genitive, pl., n 
iūdiciis tristibus, Dative, pl., n 
iūdicia tristia, Accusative, pl., n 
iūdiciis tristibus, Ablative, pl., n 
iugum triste, Nominative, sg., n 
iugi tristis, Genitive, sg., n 
iugo tristi, Dative, sg., n 
iugum triste, Accusative, sg., n 
iugo tristi, Ablative, sg., n 
iuga tristia, Nominative, pl., n 
iugorum tristium, Genitive, pl., n 
iugis tristibus, Dative, pl., n 
iuga tristia, Accusative, pl., n 
iugis tristibus, Ablative, pl., n 
membrum triste, Nominative, sg., n 
membri tristis, Genitive, sg., n 
membro tristi, Dative, sg., n 
membrum triste, Accusative, sg., n 
membro tristi, Ablative, sg., n 
membra tristia, Nominative, pl., n 
membrorum tristium, Genitive, pl., n 
membris tristibus, Dative, pl., n 
membra tristia, Accusative, pl., n 
membris tristibus, Ablative, pl., n 
negōtium triste, Nominative, sg., n 
negōtii tristis, Genitive, sg., n 
negōtio tristi, Dative, sg., n 
negōtium triste, Accusative, sg., n 
negōtio tristi, Ablative, sg., n 
negōtia tristia, Nominative, pl., n 
negōtiorum tristium, Genitive, pl., n 
negōtiis tristibus, Dative, pl., n 
negōtia tristia, Accusative, pl., n 
negōtiis tristibus, Ablative, pl., n 
odium triste, Nominative, sg., n 
odii tristis, Genitive, sg., n 
odio tristi, Dative, sg., n 
odium triste, Accusative, sg., n 
odio tristi, Ablative, sg., n 
odia tristia, Nominative, pl., n 
odiorum tristium, Genitive, pl., n 
odiis tristibus, Dative, pl., n 
odia tristia, Accusative, pl., n 
odiis tristibus, Ablative, pl., n 
officium triste, Nominative, sg., n 
officii tristis, Genitive, sg., n 
officio tristi, Dative, sg., n 
officium triste, Accusative, sg., n 
officio tristi, Ablative, sg., n 
officia tristia, Nominative, pl., n 
officiorum tristium, Genitive, pl., n 
officiis tristibus, Dative, pl., n 
officia tristia, Accusative, pl., n 
officiis tristibus, Ablative, pl., n 
oppidum triste, Nominative, sg., n 
oppidi tristis, Genitive, sg., n 
oppido tristi, Dative, sg., n 
oppidum triste, Accusative, sg., n 
oppido tristi, Ablative, sg., n 
oppida tristia, Nominative, pl., n 
oppidorum tristium, Genitive, pl., n 
oppidis tristibus, Dative, pl., n 
oppida tristia, Accusative, pl., n 
oppidis tristibus, Ablative, pl., n 
ōtium triste, Nominative, sg., n 
ōtii tristis, Genitive, sg., n 
ōtio tristi, Dative, sg., n 
ōtium triste, Accusative, sg., n 
ōtio tristi, Ablative, sg., n 
ōtia tristia, Nominative, pl., n 
ōtiorum tristium, Genitive, pl., n 
ōtiis tristibus, Dative, pl., n 
ōtia tristia, Accusative, pl., n 
ōtiis tristibus, Ablative, pl., n 
perīculum triste, Nominative, sg., n 
perīculi tristis, Genitive, sg., n 
perīculo tristi, Dative, sg., n 
perīculum triste, Accusative, sg., n 
perīculo tristi, Ablative, sg., n 
perīcula tristia, Nominative, pl., n 
perīculorum tristium, Genitive, pl., n 
perīculis tristibus, Dative, pl., n 
perīcula tristia, Accusative, pl., n 
perīculis tristibus, Ablative, pl., n 
praeceptum triste, Nominative, sg., n 
praecepti tristis, Genitive, sg., n 
praecepto tristi, Dative, sg., n 
praeceptum triste, Accusative, sg., n 
praecepto tristi, Ablative, sg., n 
praecepta tristia, Nominative, pl., n 
praeceptorum tristium, Genitive, pl., n 
praeceptis tristibus, Dative, pl., n 
praecepta tristia, Accusative, pl., n 
praeceptis tristibus, Ablative, pl., n 
praemium triste, Nominative, sg., n 
praemii tristis, Genitive, sg., n 
praemio tristi, Dative, sg., n 
praemium triste, Accusative, sg., n 
praemio tristi, Ablative, sg., n 
praemia tristia, Nominative, pl., n 
praemiorum tristium, Genitive, pl., n 
praemiis tristibus, Dative, pl., n 
praemia tristia, Accusative, pl., n 
praemiis tristibus, Ablative, pl., n 
praesidium triste, Nominative, sg., n 
praesidii tristis, Genitive, sg., n 
praesidio tristi, Dative, sg., n 
praesidium triste, Accusative, sg., n 
praesidio tristi, Ablative, sg., n 
praesidia tristia, Nominative, pl., n 
praesidiorum tristium, Genitive, pl., n 
praesidiis tristibus, Dative, pl., n 
praesidia tristia, Accusative, pl., n 
praesidiis tristibus, Ablative, pl., n 
pretium triste, Nominative, sg., n 
pretii tristis, Genitive, sg., n 
pretio tristi, Dative, sg., n 
pretium triste, Accusative, sg., n 
pretio tristi, Ablative, sg., n 
pretia tristia, Nominative, pl., n 
pretiorum tristium, Genitive, pl., n 
pretiis tristibus, Dative, pl., n 
pretia tristia, Accusative, pl., n 
pretiis tristibus, Ablative, pl., n 
prīncipium triste, Nominative, sg., n 
prīncipii tristis, Genitive, sg., n 
prīncipio tristi, Dative, sg., n 
prīncipium triste, Accusative, sg., n 
prīncipio tristi, Ablative, sg., n 
prīncipia tristia, Nominative, pl., n 
prīncipiorum tristium, Genitive, pl., n 
prīncipiis tristibus, Dative, pl., n 
prīncipia tristia, Accusative, pl., n 
prīncipiis tristibus, Ablative, pl., n 
proelium triste, Nominative, sg., n 
proelii tristis, Genitive, sg., n 
proelio tristi, Dative, sg., n 
proelium triste, Accusative, sg., n 
proelio tristi, Ablative, sg., n 
proelia tristia, Nominative, pl., n 
proeliorum tristium, Genitive, pl., n 
proeliis tristibus, Dative, pl., n 
proelia tristia, Accusative, pl., n 
proeliis tristibus, Ablative, pl., n 
rēgnum triste, Nominative, sg., n 
rēgni tristis, Genitive, sg., n 
rēgno tristi, Dative, sg., n 
rēgnum triste, Accusative, sg., n 
rēgno tristi, Ablative, sg., n 
rēgna tristia, Nominative, pl., n 
rēgnorum tristium, Genitive, pl., n 
rēgnis tristibus, Dative, pl., n 
rēgna tristia, Accusative, pl., n 
rēgnis tristibus, Ablative, pl., n 
saeculum triste, Nominative, sg., n 
saeculi tristis, Genitive, sg., n 
saeculo tristi, Dative, sg., n 
saeculum triste, Accusative, sg., n 
saeculo tristi, Ablative, sg., n 
saecula tristia, Nominative, pl., n 
saeculorum tristium, Genitive, pl., n 
saeculis tristibus, Dative, pl., n 
saecula tristia, Accusative, pl., n 
saeculis tristibus, Ablative, pl., n 
saxum triste, Nominative, sg., n 
saxi tristis, Genitive, sg., n 
saxo tristi, Dative, sg., n 
saxum triste, Accusative, sg., n 
saxo tristi, Ablative, sg., n 
saxa tristia, Nominative, pl., n 
saxorum tristium, Genitive, pl., n 
saxis tristibus, Dative, pl., n 
saxa tristia, Accusative, pl., n 
saxis tristibus, Ablative, pl., n 
sepulcrum triste, Nominative, sg., n 
sepulcri tristis, Genitive, sg., n 
sepulcro tristi, Dative, sg., n 
sepulcrum triste, Accusative, sg., n 
sepulcro tristi, Ablative, sg., n 
sepulcra tristia, Nominative, pl., n 
sepulcrorum tristium, Genitive, pl., n 
sepulcris tristibus, Dative, pl., n 
sepulcra tristia, Accusative, pl., n 
sepulcris tristibus, Ablative, pl., n 
sīgnum triste, Nominative, sg., n 
sīgni tristis, Genitive, sg., n 
sīgno tristi, Dative, sg., n 
sīgnum triste, Accusative, sg., n 
sīgno tristi, Ablative, sg., n 
sīgna tristia, Nominative, pl., n 
sīgnorum tristium, Genitive, pl., n 
sīgnis tristibus, Dative, pl., n 
sīgna tristia, Accusative, pl., n 
sīgnis tristibus, Ablative, pl., n 
spatium triste, Nominative, sg., n 
spatii tristis, Genitive, sg., n 
spatio tristi, Dative, sg., n 
spatium triste, Accusative, sg., n 
spatio tristi, Ablative, sg., n 
spatia tristia, Nominative, pl., n 
spatiorum tristium, Genitive, pl., n 
spatiis tristibus, Dative, pl., n 
spatia tristia, Accusative, pl., n 
spatiis tristibus, Ablative, pl., n 
studium triste, Nominative, sg., n 
studii tristis, Genitive, sg., n 
studio tristi, Dative, sg., n 
studium triste, Accusative, sg., n 
studio tristi, Ablative, sg., n 
studia tristia, Nominative, pl., n 
studiorum tristium, Genitive, pl., n 
studiis tristibus, Dative, pl., n 
studia tristia, Accusative, pl., n 
studiis tristibus, Ablative, pl., n 
supplicium triste, Nominative, sg., n 
supplicii tristis, Genitive, sg., n 
supplicio tristi, Dative, sg., n 
supplicium triste, Accusative, sg., n 
supplicio tristi, Ablative, sg., n 
supplicia tristia, Nominative, pl., n 
suppliciorum tristium, Genitive, pl., n 
suppliciis tristibus, Dative, pl., n 
supplicia tristia, Accusative, pl., n 
suppliciis tristibus, Ablative, pl., n 
tēctum triste, Nominative, sg., n 
tēcti tristis, Genitive, sg., n 
tēcto tristi, Dative, sg., n 
tēctum triste, Accusative, sg., n 
tēcto tristi, Ablative, sg., n 
tēcta tristia, Nominative, pl., n 
tēctorum tristium, Genitive, pl., n 
tēctis tristibus, Dative, pl., n 
tēcta tristia, Accusative, pl., n 
tēctis tristibus, Ablative, pl., n 
tēlum triste, Nominative, sg., n 
tēli tristis, Genitive, sg., n 
tēlo tristi, Dative, sg., n 
tēlum triste, Accusative, sg., n 
tēlo tristi, Ablative, sg., n 
tēla tristia, Nominative, pl., n 
tēlorum tristium, Genitive, pl., n 
tēlis tristibus, Dative, pl., n 
tēla tristia, Accusative, pl., n 
tēlis tristibus, Ablative, pl., n 
templum triste, Nominative, sg., n 
templi tristis, Genitive, sg., n 
templo tristi, Dative, sg., n 
templum triste, Accusative, sg., n 
templo tristi, Ablative, sg., n 
templa tristia, Nominative, pl., n 
templorum tristium, Genitive, pl., n 
templis tristibus, Dative, pl., n 
templa tristia, Accusative, pl., n 
templis tristibus, Ablative, pl., n 
tergum triste, Nominative, sg., n 
tergi tristis, Genitive, sg., n 
tergo tristi, Dative, sg., n 
tergum triste, Accusative, sg., n 
tergo tristi, Ablative, sg., n 
terga tristia, Nominative, pl., n 
tergorum tristium, Genitive, pl., n 
tergis tristibus, Dative, pl., n 
terga tristia, Accusative, pl., n 
tergis tristibus, Ablative, pl., n 
verbum triste, Nominative, sg., n 
verbi tristis, Genitive, sg., n 
verbo tristi, Dative, sg., n 
verbum triste, Accusative, sg., n 
verbo tristi, Ablative, sg., n 
verba tristia, Nominative, pl., n 
verborum tristium, Genitive, pl., n 
verbis tristibus, Dative, pl., n 
verba tristia, Accusative, pl., n 
verbis tristibus, Ablative, pl., n 
vestīgium triste, Nominative, sg., n 
vestīgii tristis, Genitive, sg., n 
vestīgio tristi, Dative, sg., n 
vestīgium triste, Accusative, sg., n 
vestīgio tristi, Ablative, sg., n 
vestīgia tristia, Nominative, pl., n 
vestīgiorum tristium, Genitive, pl., n 
vestīgiis tristibus, Dative, pl., n 
vestīgia tristia, Accusative, pl., n 
vestīgiis tristibus, Ablative, pl., n 
vinculum triste, Nominative, sg., n 
vinculi tristis, Genitive, sg., n 
vinculo tristi, Dative, sg., n 
vinculum triste, Accusative, sg., n 
vinculo tristi, Ablative, sg., n 
vincula tristia, Nominative, pl., n 
vinculorum tristium, Genitive, pl., n 
vinculis tristibus, Dative, pl., n 
vincula tristia, Accusative, pl., n 
vinculis tristibus, Ablative, pl., n 
vīnum triste, Nominative, sg., n 
vīni tristis, Genitive, sg., n 
vīno tristi, Dative, sg., n 
vīnum triste, Accusative, sg., n 
vīno tristi, Ablative, sg., n 
vīna tristia, Nominative, pl., n 
vīnorum tristium, Genitive, pl., n 
vīnis tristibus, Dative, pl., n 
vīna tristia, Accusative, pl., n 
vīnis tristibus, Ablative, pl., n 
vitium triste, Nominative, sg., n 
vitii tristis, Genitive, sg., n 
vitio tristi, Dative, sg., n 
vitium triste, Accusative, sg., n 
vitio tristi, Ablative, sg., n 
vitia tristia, Nominative, pl., n 
vitiorum tristium, Genitive, pl., n 
vitiis tristibus, Dative, pl., n 
vitia tristia, Accusative, pl., n 
vitiis tristibus, Ablative, pl., n 
vōtum triste, Nominative, sg., n 
vōti tristis, Genitive, sg., n 
vōto tristi, Dative, sg., n 
vōtum triste, Accusative, sg., n 
vōto tristi, Ablative, sg., n 
vōta tristia, Nominative, pl., n 
vōtorum tristium, Genitive, pl., n 
vōtis tristibus, Dative, pl., n 
vōta tristia, Accusative, pl., n 
vōtis tristibus, Ablative, pl., n 
āēr tristis, Nominative, sg., m 
āeris tristis, Genitive, sg., m 
āeri tristi, Dative, sg., m 
āerem tristem, Accusative, sg., m 
āere tristi, Ablative, sg., m 
āeres tristes, Nominative, pl., m 
āerum tristium, Genitive, pl., m 
āeribus tristibus, Dative, pl., m 
āeres tristes, Accusative, pl., m 
āeribus tristibus, Ablative, pl., m 
aetās tristis, Nominative, sg., f 
aetātis tristis, Genitive, sg., f 
aetāti tristi, Dative, sg., f 
aetātem tristem, Accusative, sg., f 
aetāte tristi, Ablative, sg., f 
aetātes tristes, Nominative, pl., f 
aetātum tristium, Genitive, pl., f 
aetātibus tristibus, Dative, pl., f 
aetātes tristes, Accusative, pl., f 
aetātibus tristibus, Ablative, pl., f 
amor tristis, Nominative, sg., m 
amōris tristis, Genitive, sg., m 
amōri tristi, Dative, sg., m 
amōrem tristem, Accusative, sg., m 
amōre tristi, Ablative, sg., m 
amōres tristes, Nominative, pl., m 
amōrum tristium, Genitive, pl., m 
amōribus tristibus, Dative, pl., m 
amōres tristes, Accusative, pl., m 
amōribus tristibus, Ablative, pl., m 
arbor tristis, Nominative, sg., f 
arboris tristis, Genitive, sg., f 
arbori tristi, Dative, sg., f 
arborem tristem, Accusative, sg., f 
arbore tristi, Ablative, sg., f 
arbores tristes, Nominative, pl., f 
arborum tristium, Genitive, pl., f 
arboribus tristibus, Dative, pl., f 
arbores tristes, Accusative, pl., f 
arboribus tristibus, Ablative, pl., f 
arx tristis, Nominative, sg., f 
arcis tristis, Genitive, sg., f 
arci tristi, Dative, sg., f 
arcem tristem, Accusative, sg., f 
arce tristi, Ablative, sg., f 
arces tristes, Nominative, pl., f 
arcum tristium, Genitive, pl., f 
arcibus tristibus, Dative, pl., f 
arces tristes, Accusative, pl., f 
arcibus tristibus, Ablative, pl., f 
auctor tristis, Nominative, sg., m 
auctōris tristis, Genitive, sg., m 
auctōri tristi, Dative, sg., m 
auctōrem tristem, Accusative, sg., m 
auctōre tristi, Ablative, sg., m 
auctōres tristes, Nominative, pl., m 
auctōrum tristium, Genitive, pl., m 
auctōribus tristibus, Dative, pl., m 
auctōres tristes, Accusative, pl., m 
auctōribus tristibus, Ablative, pl., m 
auctōritās tristis, Nominative, sg., f 
auctoritātis tristis, Genitive, sg., f 
auctoritāti tristi, Dative, sg., f 
auctoritātem tristem, Accusative, sg., f 
auctoritāte tristi, Ablative, sg., f 
auctoritātes tristes, Nominative, pl., f 
auctoritātum tristium, Genitive, pl., f 
auctoritātibus tristibus, Dative, pl., f 
auctoritātes tristes, Accusative, pl., f 
auctoritātibus tristibus, Ablative, pl., f 
bōs tristis, Nominative, sg., m 
bovis tristis, Genitive, sg., m 
bovi tristi, Dative, sg., m 
bovem tristem, Accusative, sg., m 
bove tristi, Ablative, sg., m 
